599623357151864192,377
599623357159556480,1435
599623357167248768,2332
599623357174941056,2300
599623357182633472,2197
599623357190325760,2426
599623357198018048,2462
599623357205710336,2400
599623357213402624,2472
599623357221094912,2516
599623357228787328,2487
599623357236479616,2506
599623357244171904,2535
599623357251864192,2530
599623357259556480,2528
599623357267248768,2537
599623357274941056,2537
599623357282633472,2547
599623357290325760,2578
599623357298018048,2598
599623357305710336,2600
599623357313402624,2593
599623357321094912,2574
599623357328787328,2557
599623357336479616,2562
599623357344171904,2574
599623357351864192,2566
599623357359556480,2552
599623357367248768,2554
599623357374941056,2552
599623357382633472,2537
599623357390325760,2537
599623357398018048,2511
599623357405710336,2402
599623357413402624,2342
599623357421094912,2576
599623357428787328,3052
599623357436479616,3330
599623357444171904,2997
599623357451864192,2361
599623357459556480,2148
599623357467248768,2327
599623357474941056,2441
599623357482633472,2453
599623357490325760,2448
599623357498018048,2424
599623357505710336,2412
599623357513402624,2416
599623357521094912,2409
599623357528787328,2395
599623357536479616,2395
599623357544171904,2387
599623357551864192,2371
599623357559556480,2361
599623357567248768,2358
599623357574941056,2349
599623357582633472,2339
599623357590325760,2327
599623357598018048,2322
599623357605710336,2317
599623357613402624,2303
599623357621094912,2288
599623357628787328,2286
599623357636479616,2279
599623357644171904,2259
599623357651864192,2250
599623357659556480,2250
599623357667248768,2240
599623357674941056,2221
599623357682633472,2204
599623357690325760,2187
599623357698018048,2165
599623357705710337,2131
599623357713396608,2093
599623357721082880,2047
599623357728769152,1996
599623357736455424,1948
599623357744141696,1911
599623357751828096,1887
599623357759514368,1863
599623357767200640,1844
599623357774886912,1829
599623357782573184,1815
599623357790259456,1798
599623357797945728,1774
599623357805632000,1757
599623357813318272,1749
599623357821004672,1732
599623357828690944,1711
599623357836377216,1699
599623357844063488,1689
599623357851749760,1672
599623357859436032,1653
599623357867122304,1633
599623357874808576,1619
599623357882494848,1600
599623357890181120,1580
599623357897867520,1568
599623357905553792,1556
599623357913240064,1537
599623357920926336,1513
599623357928612608,1500
599623357936298880,1486
599623357943985152,1464
599623357951671424,1447
599623357959357696,1435
599623357967044096,1416
599623357974730368,1394
599623357982416640,1377
599623357990102912,1365
599623357997789184,1351
599623358005475456,1331
599623358013161728,1312
599623358020848000,1300
599623358028534272,1285
599623358036220672,1268
599623358043906944,1256
599623358051593216,1244
599623358059279488,1227
599623358066965760,1206
599623358074652032,1193
599623358082338304,1184
599623358090024576,1167
599623358097710848,1150
599623358105397120,1138
599623358113083520,1128
599623358120769792,1111
599623358128456064,1094
599623358136142336,1085
599623358143828608,1075
599623358151514880,1056
599623358159201152,1041
599623358166887424,1032
599623358174573696,1019
599623358182260096,1007
599623358189946368,993
599623358197632640,976
599623358205318912,964
599623358213005184,947
599623358220691456,925
599623358228377728,928
599623358236064000,947
599623358243750272,947
599623358251436672,928
599623358259122944,918
599623358266809198,896
599623358274495488,862
599623358282181760,845
599623358289868032,845
599623358297554304,836
599623358305240576,821
599623358312926976,814
599623358320613248,807
599623358328299520,797
599623358335985792,783
599623358343672064,737
599623358351358336,628
599623358359044608,575
599623358366730880,809
599623358374417152,1290
599623358382103552,1563
599623358389789824,1203
599623358397476096,551
599623358405162368,362
599623358412848640,560
599623358420534912,662
599623358428221184,662
599623358435907456,669
599623358443593728,655
599623358451280000,642
599623358458966400,645
599623358466652672,642
599623358474338944,635
599623358482025216,633
599623358489711488,630
599623358497397760,626
599623358505084032,626
599623358512770304,623
599623358520456576,618
599623358528142976,616
599623358535829248,616
599623358543515520,613
599623358551201792,611
599623358558888064,611
599623358566574336,609
599623358574260608,611
599623358581946880,611
599623358589633152,611
599623358597319552,613
599623358605005824,613
599623358612692096,611
599623358620378368,609
599623358628064640,604
599623358635750912,596
599623358643437184,587
599623358651123456,567
599623358658809728,538
599623358666496000,502
599623358674182400,466
599623358681868672,437
599623358689554944,418
599623358697241216,403
599623358704927488,393
599623358712613760,391
599623358720300032,389
599623358727986304,384
599623358735672576,384
599623358743358976,384
599623358751045248,384
599623358758731520,381
599623358766417792,381
599623358774104064,381
599623358781790336,379
599623358789476608,377
599623358797162880,377
599623358804849152,377
599623358812535552,377
599623358820221824,374
599623358827908059,372
599623358835594240,369
599623358843280384,367
599623358850966528,367
599623358858652672,364
599623358866338816,357
599623358874024960,355
599623358881711104,352
599623358889397248,350
599623358897083392,348
599623358904769536,340
599623358912455680,335
599623358920141824,335
599623358927827968,335
599623358935514112,331
599623358943200256,328
599623358950886400,326
599623358958572544,323
599623358966258688,321
599623358973944832,321
599623358981630976,321
599623358989317120,319
599623358997003264,311
599623359004689408,311
599623359012375552,311
599623359020061696,311
599623359027747840,309
599623359035433984,309
599623359043120256,306
599623359050806400,304
599623359058492544,299
599623359066178688,299
599623359073864832,297
599623359081550976,290
599623359089237120,280
599623359096923264,273
599623359104609408,275
599623359112295552,297
599623359119981696,319
599623359127667840,319
599623359135353984,314
599623359143040128,304
599623359150726272,282
599623359158412416,273
599623359166098560,277
599623359173784704,277
599623359181470848,273
599623359189156992,270
599623359196843136,273
599623359204529280,270
599623359212215424,268
599623359219901568,248
599623359227587712,164
599623359235273856,77
599623359242960000,224
599623359250646144,671
599623359258332288,1058
599623359266018432,865
599623359273704576,222
599623359281390720,-94
599623359289076864,67
599623359296763008,205
599623359304449152,229
599623359312135296,258
599623359319821440,248
599623359327507584,229
599623359335193728,246
599623359342879872,253
599623359350566016,246
599623359358252160,246
599623359365938304,251
599623359373624448,253
599623359381310592,253
599623359388996750,258
599623359396682752,263
599623359404368768,265
599623359412054784,268
599623359419740800,273
599623359427426816,277
599623359435112832,280
599623359442798848,285
599623359450484864,287
599623359458170752,292
599623359465856768,299
599623359473542784,304
599623359481228800,309
599623359488914816,316
599623359496600832,321
599623359504286848,319
599623359511972864,314
599623359519658880,311
599623359527344896,297
599623359535030912,268
599623359542716928,234
599623359550402944,200
599623359558088960,176
599623359565774848,159
599623359573460864,152
599623359581146880,147
599623359588832896,142
599623359596518912,145
599623359604204928,147
599623359611890944,147
599623359619576960,147
599623359627262976,149
599623359634948992,154
599623359642635008,157
599623359650321024,159
599623359658007040,159
599623359665693056,159
599623359673378944,166
599623359681064960,171
599623359688750976,169
599623359696436992,171
599623359704123008,176
599623359711809024,174
599623359719495040,171
599623359727181056,174
599623359734867072,176
599623359742553088,176
599623359750239104,176
599623359757925120,174
599623359765611136,174
599623359773297152,174
599623359780983040,171
599623359788669056,169
599623359796355072,174
599623359804041088,171
599623359811727104,169
599623359819413120,169
599623359827099136,171
599623359834785152,166
599623359842471168,169
599623359850157184,169
599623359857843200,166
599623359865529216,164
599623359873215232,164
599623359880901248,166
599623359888587264,164
599623359896273152,157
599623359903959168,154
599623359911645184,149
599623359919331200,152
599623359927017216,176
599623359934703232,195
599623359942389248,193
599623359950075263,190
599623359957761536,183
599623359965447808,164
599623359973134080,157
599623359980820352,161
599623359988506624,161
599623359996193024,159
599623360003879296,161
599623360011565568,159
599623360019251840,154
599623360026938112,157
599623360034624384,142
599623360042310656,60
599623360049996928,-24
599623360057683200,120
599623360065369600,553
599623360073055872,903
599623360080742144,671
599623360088428416,24
599623360096114688,-229
599623360103800960,-21
599623360111487232,94
599623360119173504,125
599623360126859776,188
599623360134546048,174
599623360142232448,142
599623360149918720,166
599623360157604992,176
599623360165291264,166
599623360172977536,169
599623360180663808,174
599623360188350080,176
599623360196036352,181
599623360203722624,186
599623360211409024,188
599623360219095296,190
599623360226781568,195
599623360234467840,200
599623360242154112,205
599623360249840384,210
599623360257526656,215
599623360265212928,222
599623360272899200,229
599623360280585600,236
599623360288271872,244
599623360295958144,251
599623360303644416,258
599623360311330688,263
599623360319016960,263
599623360326703232,261
599623360334389504,253
599623360342075776,234
599623360349762048,200
599623360357448448,159
599623360365134720,123
599623360372820992,96
599623360380507264,82
599623360388193536,72
599623360395879808,67
599623360403566080,70
599623360411252352,70
599623360418938624,70
599623360426625024,74
599623360434311296,79
599623360441997568,82
599623360449683840,84
599623360457370112,84
599623360465056384,87
599623360472742656,91
599623360480428928,94
599623360488115200,96
599623360495801600,101
599623360503487872,103
599623360511174124,106
599623360518860416,106
599623360526546688,108
599623360534232960,111
599623360541919232,111
599623360549605504,108
599623360557291904,106
599623360564978176,111
599623360572664448,111
599623360580350720,108
599623360588036992,108
599623360595723264,111
599623360603409536,108
599623360611095808,111
599623360618782080,111
599623360626468480,108
599623360634154752,106
599623360641841024,111
599623360649527296,113
599623360657213568,106
599623360664899840,101
599623360672586112,99
599623360680272384,94
599623360687958656,106
599623360695644928,130
599623360703331328,140
599623360711017600,140
599623360718703872,137
599623360726390144,118
599623360734076416,103
599623360741762688,113
599623360749448960,118
599623360757135232,111
599623360764821504,111
599623360772507904,113
599623360780194176,111
599623360787880448,113
599623360795566720,116
599623360803252992,87
599623360810939264,-9
599623360818625536,-65
599623360826311808,145
599623360833998080,592
599623360841684480,821
599623360849370752,439
599623360857057024,-145
599623360864743296,-215
599623360872429568,-2
599623360880115840,48
599623360887802112,96
599623360895488384,164
599623360903174656,128
599623360910861056,103
599623360918547328,135
599623360926233600,137
599623360933919872,125
599623360941606144,132
599623360949292416,140
599623360956978688,140
599623360964664960,145
599623360972351232,149
599623360980037504,154
599623360987723904,154
599623360995410176,159
599623361003096448,164
599623361010782720,171
599623361018468992,178
599623361026155264,183
599623361033841536,190
599623361041527808,198
599623361049214080,207
599623361056900480,212
599623361064586752,219
599623361072272989,227
599623361079958912,234
599623361087644800,232
599623361095330688,224
599623361103016576,215
599623361110702336,188
599623361118388224,147
599623361126074112,108
599623361133760000,79
599623361141445888,58
599623361149131776,41
599623361156817536,36
599623361164503424,36
599623361172189312,36
599623361179875200,41
599623361187561088,45
599623361195246976,48
599623361202932736,45
599623361210618624,50
599623361218304512,55
599623361225990400,53
599623361233676288,55
599623361241362176,65
599623361249048064,65
599623361256733824,65
599623361264419712,72
599623361272105600,77
599623361279791488,77
599623361287477376,77
599623361295163264,79
599623361302849024,84
599623361310534912,84
599623361318220800,84
599623361325906688,84
599623361333592576,84
599623361341278464,87
599623361348964224,87
599623361356650112,84
599623361364336000,84
599623361372021888,87
599623361379707776,84
599623361387393664,79
599623361395079552,82
599623361402765312,82
599623361410451200,74
599623361418137088,67
599623361425822976,84
599623361433508864,111
599623361441194752,116
599623361448880512,111
599623361456566400,111
599623361464252288,99
599623361471938176,82
599623361479624064,84
599623361487309952,89
599623361494995712,89
599623361502681600,89
599623361510367488,89
599623361518053376,89
599623361525739264,91
599623361533425152,91
599623361541110912,74
599623361548796800,0
599623361556482688,-87
599623361564168576,31
599623361571854464,430
599623361579540352,761
599623361587226240,538
599623361594912000,-38
599623361602597888,-236
599623361610283776,-50
599623361617969664,29
599623361625655552,62
599623361633341332,135
599623361641027584,113
599623361648713856,82
599623361656400128,108
599623361664086400,116
599623361671772672,103
599623361679459072,113
599623361687145344,123
599623361694831616,116
599623361702517888,118
599623361710204160,130
599623361717890432,130
599623361725576704,128
599623361733262976,135
599623361740949248,145
599623361748635648,147
599623361756321920,149
599623361764008192,159
599623361771694464,169
599623361779380736,174
599623361787067008,181
599623361794753280,188
599623361802439552,195
599623361810125824,200
599623361817812096,205
599623361825498496,207
599623361833184768,203
599623361840871040,190
599623361848557312,166
599623361856243584,132
599623361863929856,91
599623361871616128,58
599623361879302400,41
599623361886988672,29
599623361894675072,19
599623361902361344,21
599623361910047616,29
599623361917733888,29
599623361925420160,26
599623361933106432,29
599623361940792704,31
599623361948478976,33
599623361956165248,41
599623361963851648,41
599623361971537920,43
599623361979224192,48
599623361986910464,48
599623361994596736,50
599623362002283008,58
599623362009969280,60
599623362017655552,55
599623362025341824,62
599623362033028096,67
599623362040714496,65
599623362048400768,65
599623362056087040,72
599623362063773312,72
599623362071459584,67
599623362079145856,70
599623362086832128,72
599623362094518400,72
599623362102204672,70
599623362109891072,72
599623362117577344,74
599623362125263616,74
599623362132949888,74
599623362140636160,72
599623362148322432,70
599623362156008704,67
599623362163694976,65
599623362171381248,60
599623362179067648,62
599623362186753920,84
599623362194440193,101
599623362202126464,99
599623362209812736,96
599623362217499008,91
599623362225185280,79
599623362232871552,72
599623362240557952,74
599623362248244224,74
599623362255930496,72
599623362263616768,74
599623362271303040,74
599623362278989312,74
599623362286675584,77
599623362294361856,77
599623362302048128,43
599623362309734528,-48
599623362317420800,-84
599623362325107072,142
599623362332793344,560
599623362340479616,708
599623362348165888,302
599623362355852160,-164
599623362363538432,-164
599623362371224704,0
599623362378910976,31
599623362386597376,79
599623362394283648,113
599623362401969920,77
599623362409656192,72
599623362417342464,99
599623362425028736,94
599623362432715008,89
599623362440401280,99
599623362448087552,101
599623362455773952,101
599623362463460224,103
599623362471146496,108
599623362478832768,111
599623362486519040,116
599623362494205312,120
599623362501891584,128
599623362509577856,132
599623362517264128,135
599623362524950528,140
599623362532636800,149
599623362540323072,157
599623362548009344,161
599623362555695616,171
599623362563381888,178
599623362571068160,181
599623362578754432,188
599623362586440704,186
599623362594126976,174
599623362601813376,161
599623362609499648,135
599623362617185920,101
599623362624872192,70
599623362632558464,43
599623362640244736,29
599623362647931008,26
599623362655617280,21
599623362663303552,19
599623362670989952,21
599623362678676224,21
599623362686362496,24
599623362694048768,31
599623362701735040,33
599623362709421312,33
599623362717107584,33
599623362724793856,38
599623362732480128,38
599623362740166528,38
599623362747852800,48
599623362755539054,53
599623362763225344,48
599623362770911616,50
599623362778597760,58
599623362786284032,58
599623362793970176,55
599623362801656448,62
599623362809342592,67
599623362817028864,65
599623362824715136,60
599623362832401280,67
599623362840087552,67
599623362847773696,60
599623362855459968,67
599623362863146112,67
599623362870832384,62
599623362878518528,67
599623362886204800,67
599623362893891072,65
599623362901577216,67
599623362909263488,70
599623362916949632,65
599623362924635904,65
599623362932322048,70
599623362940008320,70
599623362947694592,67
599623362955380736,67
599623362963067008,70
599623362970753152,70
599623362978439424,70
599623362986125568,72
599623362993811840,72
599623363001497984,70
599623363009184256,67
599623363016870528,58
599623363024556672,55
599623363032242944,72
599623363039929088,94
599623363047615360,96
599623363055301504,99
599623363062987776,101
599623363070674048,82
599623363078360192,62
599623363086046464,67
599623363093732608,72
599623363101418880,72
599623363109105024,72
599623363116791296,72
599623363124477440,70
599623363132163712,72
599623363139849984,74
599623363147536128,67
599623363155222400,19
599623363162908544,-72
599623363170594816,-48
599623363178280960,244
599623363185967232,618
599623363193653504,611
599623363201339648,142
599623363209025920,-193
599623363216712064,-99
599623363224398336,24
599623363232084480,43
599623363239770752,94
599623363247457024,101
599623363255143168,65
599623363262829440,72
599623363270515584,89
599623363278201856,84
599623363285888000,84
599623363293574272,96
599623363301260416,96
